52533	3.336676	1.462034	1
43938	9.306744	1.104075	3
11757	7.490895	1.596314	2
38287	8.041668	1.416613	3
33901	9.338656	1.325618	3
62268	12.014877	1.463479	1
24364	9.956259	0.417156	3
63995	12.843749	1.474244	3
9009	6.147905	0.004676	2
10375	5.312879	1.098735	2
5273	3.894750	0.371287	2
7046	3.702801	0.927977	2
73953	9.042458	1.038520	1
14950	0.000000	1.594154	2
6363	2.473578	1.588716	2
13515	0.029885	1.207456	2
74227	8.883083	0.824292	1
3498	5.234654	0.235491	2
9040	7.847326	0.979280	2
38307	7.681958	1.677632	3
37319	13.513151	1.423459	3
46623	1.585259	0.895245	1
12597	2.827086	0.848208	2
10114	5.890474	0.357301	2
71937	8.165516	1.362032	1
33052	6.183571	1.497708	1
12584	1.927572	1.389660	2
43720	13.676744	1.480032	3
50421	12.956303	1.285741	3
78054	16.319405	0.529400	1
85516	12.843462	0.397515	1
19826	2.481116	1.066914	2
3515	5.114429	0.229603	2
52610	14.750512	0.048251	3
19718	1.511797	0.205242	2
47225	10.923501	1.123263	3
38750	10.256501	1.583496	3
11917	2.696866	1.468588	2
12825	3.354162	0.142225	2
0	4.845032	1.327034	2
30811	9.002032	0.180590	3
72147	11.033800	1.300507	1
5484	1.679000	0.182927	2
34456	10.153066	0.284542	3
43429	10.735131	0.259708	3
12650	9.567519	0.743784	2
4592	0.799050	1.637424	2
73205	11.564091	0.279770	1
14907	1.051985	0.309786	2
31016	7.921641	1.268595	3
5312	1.861046	0.013787	2
10510	3.695951	1.508084	2
41865	2.204793	0.631791	1
36880	12.063839	0.490405	3
10489	4.057557	0.991302	2
10822	3.642485	1.627979	2
49657	12.164249	1.032994	3
11700	6.926526	1.311881	2
4993	5.094245	1.053788	2
74762	6.733664	1.608049	1
8262	4.808164	1.476699	2
70490	10.163594	1.655970	1
47730	7.857846	0.013627	3
6787	1.836083	0.023240	2
36370	5.444134	0.020482	3
10465	5.476833	0.452632	2
51483	1.982590	0.886446	1
48891	3.333704	0.888071	1
12150	0.325949	1.016478	2
13994	2.120245	0.946543	2
71693	7.395359	1.604249	1
20055	6.514279	1.046608	3
63893	7.919390	0.933625	1
7548	0.970444	1.277672	2
4684	4.056509	0.989035	2
33147	9.635357	1.654239	3
40956	6.966884	1.428345	3
14004	1.052066	0.220010	2
19974	12.713946	0.919546	3
13098	1.090838	1.348442	2
5517	2.250931	1.444705	2
9763	6.987281	0.488812	2
45764	4.276010	0.430904	1
44562	4.516364	0.499855	1
6458	3.782999	1.445000	2
66533	4.960837	1.181798	1
13711	0.697334	0.977567	2
7249	0.000000	0.677450	2
84406	16.483525	0.682196	1
6432	6.080892	0.909127	2
20003	10.810056	1.546616	3
28103	11.633079	0.202361	3
14479	1.024397	1.078062	2
47124	3.197370	1.388782	1
35432	2.849755	0.907651	1
22891	0.000000	1.439630	2
59013	3.746251	0.916312	1
8183	3.010103	0.749305	2
18417	4.573469	0.764126	2
18285	0.000000	1.415037	2
33556	11.148296	0.202045	3
69394	12.183594	0.436722	1
57301	1.316728	0.722962	1
38206	12.066683	0.384990	3
6199	2.024057	0.763684	2
13427	5.056093	0.754633	2
32592	1.427823	0.004831	1
71227	11.846822	0.945904	1
17302	3.257867	1.572492	2
46011	8.802510	0.192653	3
11902	4.183988	1.540449	2
34631	6.496946	0.104113	3
41720	8.908494	1.031352	3
24189	3.711345	1.623003	1
61490	6.515817	0.524637	1
13576	4.305044	0.340425	2
0	0.000000	0.242903	2
45809	9.904040	0.911379	3
61243	10.667383	0.948539	1
13226	0.000000	0.926682	2
38540	9.740190	1.291438	3
33920	2.081988	1.289824	1
50574	0.764016	0.180803	1
57286	2.990381	0.328091	1
7754	2.892603	0.485739	2
6790	5.193970	0.722341	2
31660	3.590692	0.258375	1
34702	8.998816	1.545125	3
57732	10.565974	1.170102	3
38443	9.535273	0.164278	3
2583	3.254590	1.052948	2
60011	7.717730	1.496784	1
31014	2.572323	0.950355	1
54227	3.465383	1.306770	1
8136	4.013679	0.676145	2
53852	9.930332	0.592661	3
12711	4.840187	0.015946	2
32883	9.259040	0.892664	3
70318	8.468346	1.626921	1
11696	4.699974	1.108484	2
8772	6.315650	1.122408	2
43616	10.862608	0.477201	3
36667	11.821739	1.603946	3
3253	5.001016	0.441355	2
62920	7.575923	0.230768	1
77893	13.634261	0.603619	1
53143	4.949704	0.305364	1
23992	1.980174	0.035869	1
68594	11.755644	1.116509	1
65444	6.988924	0.481373	1
24040	9.497934	0.048566	3
16064	0.112845	0.866702	2
779	9.158059	1.384128	2
38413	6.837696	1.226387	3
12898	8.273420	0.486379	2
38278	1.442564	0.395231	1
56716	2.623408	0.271291	1
10650	2.815726	1.058745	2
5058	5.289007	0.583979	2
13830	7.309928	0.556431	2
3260	0.252082	1.529264	2
1092	0.000000	0.097663	2
53563	10.749612	0.182819	3
6509	3.001490	0.257201	2
17524	4.980356	1.217681	2
41071	12.541999	0.785326	3
41019	2.205024	0.572917	1
4465	3.238963	0.165730	2
42102	1.231035	0.815558	1
39967	2.732866	1.537168	1
46574	5.678183	1.064995	1
34385	3.135533	0.739414	1
32885	13.245976	1.381193	3
53444	10.946135	0.234314	3
67101	13.446176	1.628636	1
6809	3.087208	1.611472	2
66821	9.068908	0.022669	1
31630	4.382070	1.467139	3
71280	8.739723	0.523040	1
32391	0.037431	0.292922	1
54584	10.472201	1.203549	3
18788	7.798044	0.664841	2
42860	9.992408	0.615175	3
63114	4.022987	0.709618	1
4343	4.265174	1.546570	2
31515	1.919484	1.609500	1
39117	2.178962	1.158332	1
4431	2.733291	0.439293	2
72405	9.933437	1.214596	1
47422	8.266717	0.351898	3
13778	4.456897	0.850724	2
12361	7.075685	0.056890	2
65274	8.870491	0.842385	1
9392	2.975512	1.128541	2
14833	0.905297	0.079397	2
40594	3.842088	0.198059	1
44647	9.123594	0.364363	3
2261	4.624940	0.299132	2
46984	7.246686	1.453521	3
0	0.000000	1.072980	2
44438	6.774653	0.028976	3
8972	3.002049	1.170174	2
49688	3.888628	1.037532	1
39854	7.722746	0.381099	3
44335	2.179352	0.487784	1
16384	1.638595	0.152994	2
19208	13.806875	0.932648	3
16163	2.466616	0.846280	2
8927	3.710567	1.568503	2
17379	2.813588	1.546992	2
30079	3.865129	1.519028	1
33351	1.865930	0.069566	1
7374	1.923166	1.144720	2
39863	11.151912	0.695320	3
49989	2.373083	1.387216	1
18031	11.402607	1.176276	3
53259	5.068771	0.944075	1
12168	1.995267	0.692700	2
38293	3.557610	1.216092	1
5916	0.560512	1.091554	2
23808	12.351512	0.666627	3
38750	10.891690	1.013642	3
52659	10.777496	0.476882	3
46728	4.095904	1.489232	1
27346	6.746768	0.604798	1
56629	9.568092	0.422568	1
76549	11.276393	1.478304	1
71450	8.783647	1.127272	1
27409	2.439926	1.379262	1
49158	10.046243	1.000651	3
30941	3.719389	0.687220	1
28700	9.399111	0.319928	3
63259	13.112459	0.601588	1
41749	11.790054	1.109028	3
33373	9.981595	1.373486	3
16153	11.543746	0.230074	3
73984	16.544453	0.607113	1
37375	3.793516	0.089442	1
0	0.781691	1.225477	2
30576	11.326631	0.912762	3
48170	11.716557	1.195147	3
7558	1.940754	1.698475	2
40085	4.884482	1.028425	1
26679	11.118244	1.401836	3
62000	3.132130	0.319059	1
37224	9.733613	1.370613	3
42221	4.840484	0.152584	1
7579	1.865489	0.349345	2
24128	8.216360	0.725773	3
72230	8.018100	0.517506	1
10610	0.000000	0.324959	2
65573	5.438010	0.321324	1
38019	12.520060	0.015268	3
77307	12.835022	0.261245	1
3653	5.262651	0.335053	2
24814	3.259598	1.510788	1
69081	9.190269	1.197801	1
36706	8.964675	1.569954	3
31651	4.636987	0.259765	1
44271	10.329709	1.468879	3
7025	7.638786	0.708609	2
35672	12.959185	1.672722	3
76420	12.099410	0.732864	1
13626	1.755138	0.522105	2
36379	9.364892	1.125759	3
66497	13.161441	0.168597	1
23693	2.617550	1.634110	1
15009	11.075412	0.573665	3
10247	4.514631	1.299388	2
7867	0.000000	0.254529	2
53980	9.797032	1.400950	3
35778	4.060290	0.788682	1
68497	8.843652	0.791823	1
23714	15.182733	0.165601	3
32940	7.452527	0.023209	3
26420	3.017093	1.077898	1
37991	7.533077	0.035132	3
70789	9.584205	1.083990	1
6951	0.000000	0.923994	2
80489	10.541700	1.077109	1
7025	5.964955	0.403720	2
21189	11.158123	1.032061	3
4835	4.977981	0.531579	2
77311	17.316814	0.378108	1
34039	12.562205	1.170410	3
20874	8.077999	1.538876	3
67197	5.473971	0.252627	1
9723	2.277576	1.180075	2
19318	8.462719	0.150484	3
26806	3.595874	1.355036	1
18813	1.958964	0.052157	2
23886	9.295357	0.245848	3
15976	2.450026	0.990757	2
37665	13.214360	0.848525	3
3308	4.404356	0.728307	2
10901	7.026722	0.540442	2
34514	12.306979	1.075830	3
6714	3.816303	1.267102	2
10889	5.348760	0.406380	2
67970	8.514824	0.264563	1
74983	10.803986	0.423449	1
35766	10.927855	0.541988	3
10438	6.487677	1.459138	2
42592	10.678739	1.418754	3
8576	0.380927	0.606358	2
12081	1.302462	0.045911	2
29038	11.429066	1.416348	3
15271	4.781674	0.971247	2
37018	11.481087	0.972705	3
15593	0.206975	1.228273	2
28451	11.248799	0.007514	3
37741	1.553385	1.128814	1
10317	0.000000	0.588855	2
0	5.294065	0.740067	2
44728	0.081567	1.284382	1
63885	12.248177	0.444459	1
10799	6.341687	1.358587	2
9678	3.435487	0.629005	2
67313	8.233556	1.502662	1
73566	8.148317	1.089804	1
45416	11.636051	1.516750	3
18880	5.996084	1.110501	2
31442	11.837518	0.396709	3
12471	5.847448	1.178969	2
19858	11.078495	1.274118	3
13131	0.359019	0.787833	2
0	2.636264	1.123842	2
74473	13.600777	0.699180	1
70388	11.501942	0.801339	1
63627	10.471111	0.934314	1
40505	0.616695	0.967161	1
70621	11.332439	0.848555	1
44235	6.342287	0.793864	3
3130	4.672019	0.641729	2
30079	9.691452	0.951503	3
65821	7.431339	1.371273	1
24820	0.804015	0.408510	1
40361	13.112235	0.510812	3
27430	8.785206	0.016533	3
43152	7.420161	1.060386	3
48812	11.812263	1.002631	3
29149	9.585107	1.623622	3
71631	10.866286	0.941388	1
25924	5.721283	0.565217	3
16934	7.464183	0.235363	3
26033	3.474060	1.455989	1
36974	8.036974	0.566650	3
2646	7.404491	1.136834	2
35179	10.423738	1.382105	3
61648	5.004943	1.311924	1
86726	16.087441	0.727677	1
12414	9.229290	0.134576	2
11114	1.842917	0.104604	2
46524	3.970312	1.368175	1
14205	2.105490	0.888792	2
47177	9.231127	0.584946	3
50783	2.244796	0.699023	1
62003	9.218218	0.335103	1
32064	5.522698	0.293025	1
31421	11.392887	1.629742	3
47924	5.268788	1.152177	1
925	1.455209	1.277997	2
12933	0.000000	1.528482	2
33152	9.776725	1.071787	3
51505	2.011212	0.853200	1
37067	10.512100	0.585787	3
44195	11.461814	1.493432	3
52324	7.057753	0.992097	3
18448	12.324177	0.736107	3
62200	6.285378	0.809096	1
49450	9.494080	1.217092	3
33825	2.458524	0.945555	1
24098	10.031679	1.541164	3
30601	2.340340	1.300028	1
16343	0.000000	0.250164	2
16831	7.046458	0.087320	3
57385	8.228425	1.315675	1
29109	10.487631	1.671093	3
17087	0.000000	0.655955	2
62925	6.579653	0.100396	1
73618	8.452174	0.117722	1
69642	8.493800	1.054731	1
59537	6.254668	1.163798	1
66213	3.371378	1.264211	1
11227	2.587211	1.650605	2
84333	19.066806	0.779422	1
16552	3.990973	0.246299	2
42354	10.960575	1.127130	3
54503	10.457890	0.613032	3
61517	0.000000	0.729252	1
22564	8.894701	1.007016	3
62662	9.964223	0.068536	1
35924	3.258509	1.667239	1
36660	0.000000	1.103262	1
11653	2.300948	1.421389	2
11879	0.642689	0.072955	2
39181	7.191993	0.038394	3
63966	10.994472	0.987370	1
13575	4.690468	0.366135	2
57661	5.008212	1.428721	1
39991	9.322972	0.645913	3
9224	0.746550	0.235205	2
47075	11.435226	1.050552	3
19214	2.226659	1.047221	2
28429	12.435933	0.740695	3
11432	8.567840	0.352025	2
17163	4.311681	1.014188	2
25434	2.977260	1.511467	1
27379	11.171773	1.547339	3
39491	11.154495	1.618683	3
71196	7.051542	0.051338	1
49826	9.178355	0.876574	3
69121	6.300458	0.034147	1
47840	9.615940	1.355559	3
72059	11.745646	1.270635	1
41452	12.224573	1.514888	3
29410	8.308404	0.874271	3
61917	13.426369	1.212736	1
13569	0.000000	1.643255	2
38968	1.263080	0.480850	1
56069	2.272106	0.085464	1
15360	10.287539	0.205977	3
15082	3.243332	0.720616	2
70708	7.887983	0.838853	1
39652	7.777130	1.343724	3
42058	8.347322	0.532351	3
3464	1.107652	1.628014	2
2472	2.873055	1.450185	2
41353	10.239092	0.731340	3
8107	2.845846	1.683771	2
7676	1.789863	1.354807	2
12335	2.125391	0.367009	2
66833	6.520000	0.058381	1
267	4.262351	0.744406	2
48995	9.762826	0.873733	3
75277	13.734369	0.310544	1
36643	1.226728	1.642479	1
30792	10.855660	0.225259	3
40221	10.046290	1.074053	3
32282	9.076632	0.189741	3
28154	9.000740	1.214683	3
54446	4.030196	0.879703	1
12790	1.962461	0.953911	2
9742	10.070335	1.252124	2
30540	12.745146	0.463397	3
41490	10.741394	0.540793	3
16005	0.000000	0.175556	2
30152	1.927872	1.279229	1
64154	12.024594	0.044445	3
72369	17.312389	1.381528	1
12506	3.907556	0.787599	2
33745	10.989811	1.223462	3
10334	1.608903	0.269102	2
10034	0.000000	0.369808	2
50669	2.635976	1.058871	1
76013	10.880487	0.635947	1
59205	3.900055	1.140825	1
52968	3.813143	0.007940	1
